Day(Local_Date),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tmean(C),Tmax(C),Tmin(C),Tgmin(C),VapPress(hPa),ET10(C),Rad(MJ/m2),SoilM(%),Season
2018-01-12,189.75,10.23,297.95,0.0,21.0,27.6,14.8,15.0,16.8,24.9,30.52,21.8,Summer
2018-01-13,150.99,10.65,325.62,0.0,20.8,25.2,16.6,16.8,18.1,24.8,23.05,20.4,Summer
2018-01-14,137.16,11.35,358.72,0.0,20.6,24.0,17.0,17.2,18.4,24.0,19.59,19.2,Summer
2018-01-15,161.61,12.95,429.0,0.1,20.9,23.9,18.8,18.1,18.1,23.5,19.48,18.7,Summer
2018-01-16,173.38,13.57,458.47,1.1,20.2,23.4,18.6,18.3,16.9,22.7,20.83,17.9,Summer
2018-01-17,154.88,13.17,434.91,1.0,20.1,22.0,19.1,18.8,17.4,21.8,9.88,17.5,Summer
2018-01-18,87.89,16.04,485.58,39.6,19.3,20.3,18.7,19.4,20.1,21.0,3.98,25.3,Summer
2018-01-19,185.75,13.19,451.5,3.1,21.1,25.6,18.8,19.9,20.1,22.2,24.31,34.6,Summer
2018-01-20,189.7,13.82,468.28,0.0,21.4,25.3,18.7,18.0,19.3,23.1,26.09,32.7,Summer
2018-01-21,139.65,10.36,310.43,0.3,20.5,23.6,17.5,17.9,20.1,22.8,10.59,31.6,Summer
2018-01-22,139.21,10.28,314.41,3.7,20.7,24.0,18.7,20.1,21.0,22.6,8.91,31.8,Summer
2018-01-23,140.47,12.07,366.71,17.9,21.2,25.2,19.0,20.3,22.0,23.4,15.73,36.3,Summer
2018-01-24,181.96,9.72,285.4,0.0,21.2,27.3,15.5,17.3,19.1,23.9,24.53,36.8,Summer
2018-01-25,181.66,9.66,277.03,0.1,20.9,27.0,14.9,16.5,18.4,23.8,24.16,35.3,Summer
2018-01-26,197.79,11.19,347.72,0.0,22.0,27.1,17.9,19.0,18.8,23.9,20.67,33.6,Summer
2018-01-27,161.75,10.78,340.82,0.0,21.1,26.4,16.0,17.5,19.5,24.0,27.14,31.5,Summer
2018-01-28,185.02,13.52,458.63,0.0,22.0,25.6,19.7,19.6,19.1,24.2,24.42,29.1,Summer
2018-01-29,185.07,14.49,511.95,0.0,22.2,26.0,19.8,20.1,19.1,24.4,30.65,26.7,Summer
2018-01-30,172.88,14.63,508.34,0.0,21.7,24.9,19.0,18.7,18.1,24.7,30.17,24.3,Summer
2018-01-31,187.58,12.08,387.77,0.0,21.2,25.0,19.2,19.0,17.6,23.7,17.41,22.4,Summer
2018-02-01,89.12,13.83,417.65,25.8,20.9,22.0,19.1,20.6,21.2,22.6,3.31,27.8,Summer
2018-02-02,166.01,12.38,391.85,0.1,18.8,22.7,13.3,15.5,15.0,22.3,24.73,38.3,Summer
2018-02-03,136.59,10.92,292.5,20.7,16.6,21.7,12.2,14.6,16.1,21.3,19.53,39.1,Summer
2018-02-04,135.61,14.19,397.35,37.5,17.4,20.5,15.3,17.8,17.3,20.7,9.79,49.9,Summer
2018-02-05,163.76,12.11,338.68,23.4,18.4,23.8,13.9,16.5,17.8,21.3,19.52,47.8,Summer
2018-02-06,182.2,10.49,312.66,0.0,17.5,23.2,11.1,14.7,14.3,21.0,25.4,44.6,Summer
2018-02-07,189.14,13.29,433.27,1.4,18.8,23.4,13.6,15.6,15.3,21.1,27.2,40.2,Summer
2018-02-08,220.12,13.97,442.54,0.9,18.8,21.3,17.2,17.2,13.6,20.5,10.1,39.2,Summer
2018-02-09,128.27,13.11,372.65,26.8,17.8,20.2,15.8,18.0,18.6,19.9,4.1,49.0,Summer
2018-02-10,100.27,14.04,437.71,20.7,20.1,20.6,19.0,20.6,22.8,21.0,2.48,51.8,Summer
2018-02-11,97.61,14.89,448.93,36.2,20.6,21.9,20.0,21.6,24.1,21.6,3.87,51.0,Summer
2018-02-12,131.9,10.84,352.14,0.0,21.7,25.1,18.2,19.8,24.2,22.4,15.28,46.5,Summer
2018-02-13,98.68,12.33,374.32,18.4,21.1,22.6,19.6,21.4,24.3,22.7,5.28,50.6,Summer
2018-02-14,154.48,11.01,344.23,7.6,21.2,25.5,18.4,20.6,22.5,22.9,16.99,47.6,Summer
2018-02-15,195.93,10.72,324.68,0.6,21.1,26.6,16.7,17.7,19.5,23.8,24.46,46.4,Summer
2018-02-16,201.1,9.24,252.23,0.0,20.3,27.4,13.6,15.0,17.9,23.9,29.16,45.1,Summer
2018-02-17,179.74,9.52,269.37,0.0,20.8,26.1,15.9,17.4,19.2,23.7,19.39,43.6,Summer
2018-02-18,165.96,9.35,269.21,0.0,21.7,26.5,17.6,18.7,21.5,24.1,16.63,43.1,Summer
2018-02-19,169.63,10.51,327.44,0.0,22.6,26.7,19.6,20.8,22.2,24.5,16.48,43.1,Summer
2018-02-20,182.27,13.47,431.57,4.9,22.5,25.3,20.3,19.8,21.1,23.6,15.07,43.9,Summer
2018-02-21,167.34,13.57,433.62,1.5,19.2,22.2,14.8,15.0,16.6,22.2,23.28,43.2,Summer
2018-02-22,203.98,11.53,347.32,1.7,17.1,22.3,13.4,14.0,14.5,20.7,23.52,43.3,Summer
2018-02-23,216.41,10.76,305.22,0.0,16.9,23.1,11.4,12.0,13.4,20.5,25.4,43.7,Summer
2018-02-24,215.8,8.6,202.3,0.0,16.8,23.9,10.3,11.2,13.1,20.6,20.7,40.7,Summer
2018-02-25,192.14,8.49,199.02,0.0,17.3,23.6,10.8,11.7,14.2,21.2,18.39,39.3,Summer
2018-02-26,197.35,10.92,318.59,0.0,17.9,23.8,12.1,12.7,14.8,21.1,25.67,37.5,Summer
2018-02-27,192.52,11.06,342.17,0.0,19.8,24.4,17.0,17.9,17.3,22.5,18.3,35.4,Summer
2018-02-28,175.42,13.33,427.87,2.1,19.9,21.8,18.6,18.6,17.1,21.5,8.61,33.9,Summer
2018-03-01,165.15,11.79,368.15,2.6,19.8,23.0,17.8,17.8,19.1,21.4,11.47,34.3,Autumn
2018-03-02,170.52,11.7,369.62,1.4,20.4,23.8,18.2,18.7,19.2,21.8,12.11,33.6,Autumn
2018-03-03,191.54,13.48,440.57,1.1,20.5,23.8,17.8,18.0,17.3,21.7,16.64,32.8,Autumn
2018-03-04,177.72,12.09,376.25,0.4,20.3,23.6,17.7,17.0,18.4,21.8,12.8,31.9,Autumn
2018-03-05,189.82,10.99,332.88,0.1,20.0,26.0,14.5,14.7,17.5,22.6,27.14,31.0,Autumn
2018-03-06,163.96,8.13,204.14,0.0,19.7,25.5,14.3,15.0,18.4,22.7,15.8,29.9,Autumn
2018-03-07,137.18,11.89,355.59,12.3,20.0,24.2,15.1,17.1,18.3,22.7,18.81,29.7,Autumn
2018-03-08,122.52,9.96,248.75,16.6,16.9,21.2,12.0,14.1,17.3,20.7,11.63,42.6,Autumn
2018-03-09,202.04,10.08,282.69,0.0,18.9,24.7,13.4,14.8,16.4,21.0,18.54,43.7,Autumn
2018-03-10,218.75,13.95,448.36,0.0,18.5,22.4,15.4,14.8,14.3,21.3,24.06,42.2,Autumn
2018-03-11,189.93,13.26,418.1,0.4,18.1,20.9,14.6,16.0,13.7,20.5,14.65,41.3,Autumn
2018-03-12,142.78,15.04,418.84,35.5,16.6,18.6,14.6,16.0,15.3,18.9,2.26,46.3,Autumn
2018-03-13,237.98,16.71,570.08,0.5,18.6,21.7,16.3,15.3,14.7,18.8,22.82,46.6,Autumn
2018-03-14,199.61,13.35,419.69,2.3,17.4,21.7,12.2,14.0,13.6,19.2,21.24,44.8,Autumn
2018-03-15,198.9,7.97,180.21,0.0,15.3,21.8,9.4,11.4,12.9,18.6,13.67,43.8,Autumn
2018-03-16,215.78,9.77,258.13,0.0,16.9,23.3,11.5,11.6,14.6,19.4,18.94,43.5,Autumn
2018-03-17,180.06,9.56,238.6,0.6,16.8,21.1,12.2,11.8,15.5,19.0,6.84,43.3,Autumn
2018-03-18,236.53,14.31,454.99,1.4,18.5,21.8,16.5,16.0,14.0,19.3,12.69,43.1,Autumn
2018-03-19,230.11,14.36,463.58,0.8,19.2,22.9,16.8,15.6,15.8,20.0,17.88,43.1,Autumn
2018-03-20,225.44,13.03,401.56,0.3,19.1,22.9,17.0,15.2,16.5,20.3,14.13,43.8,Autumn
2018-03-21,197.19,12.65,376.12,2.6,18.0,22.3,13.6,12.2,15.9,20.2,19.85,43.5,Autumn
2018-03-22,203.43,9.75,250.13,0.2,16.7,23.1,10.4,9.8,14.6,19.9,22.09,43.0,Autumn
2018-03-23,191.46,12.39,365.57,6.2,18.0,21.7,15.4,14.6,16.3,19.8,11.64,40.5,Autumn
2018-03-24,180.48,14.04,374.32,36.2,17.6,22.2,15.0,14.9,17.4,19.6,10.61,49.8,Autumn
2018-03-25,200.01,9.81,262.51,0.2,17.4,22.7,13.5,12.8,16.6,20.3,16.09,47.9,Autumn
2018-03-26,199.11,9.99,271.69,0.1,17.3,23.5,11.8,11.3,16.3,20.2,22.9,45.5,Autumn
2018-03-27,195.81,9.88,263.74,0.1,17.3,23.2,11.8,11.3,16.1,20.1,20.23,44.6,Autumn
2018-03-28,189.45,8.85,214.75,0.1,17.2,22.9,11.8,11.6,16.2,19.8,13.72,44.2,Autumn
2018-03-29,209.92,7.76,177.6,0.0,17.4,23.4,14.8,14.1,17.4,19.8,7.84,43.9,Autumn
2018-03-30,177.44,9.74,254.2,3.2,17.6,22.6,13.7,12.3,18.2,20.0,13.33,43.5,Autumn
2018-03-31,169.14,8.92,207.74,0.5,16.1,21.7,9.5,8.2,16.1,18.9,15.56,43.2,Autumn
2018-04-01,197.13,12.99,368.67,0.1,17.6,21.8,10.2,8.3,13.7,19.5,20.3,43.5,Autumn
2018-04-02,240.58,8.22,167.02,0.0,14.5,22.2,8.7,7.1,11.7,18.3,18.48,43.8,Autumn
2018-04-03,204.75,8.18,167.46,0.0,15.4,22.4,8.4,7.1,13.5,18.7,17.2,40.9,Autumn
2018-04-04,191.7,10.52,294.5,0.9,17.7,23.2,12.7,12.0,16.9,19.2,16.85,39.5,Autumn
2018-04-05,223.6,11.05,302.02,0.5,16.8,22.6,12.0,10.2,13.9,19.0,18.19,38.2,Autumn
2018-04-06,200.52,7.99,170.11,0.0,16.2,22.5,10.8,10.2,14.5,18.7,10.0,37.0,Autumn
2018-04-07,196.44,9.89,241.91,0.9,16.1,21.6,10.7,8.2,14.5,18.5,13.53,36.0,Autumn
2018-04-08,203.83,9.83,246.2,0.3,14.4,20.5,9.1,7.3,12.2,17.8,18.14,34.8,Autumn
2018-04-09,188.18,7.71,147.52,0.1,15.2,22.4,7.3,6.1,14.0,17.5,14.5,33.8,Autumn
2018-04-10,168.18,12.68,342.11,14.8,16.5,20.4,11.5,10.5,15.0,17.6,8.18,36.6,Autumn
2018-04-11,181.04,12.87,353.94,11.4,9.5,13.1,7.6,5.1,8.7,13.8,12.12,40.1,Autumn
2018-04-12,230.13,13.8,383.33,6.7,12.5,17.2,7.9,4.4,9.7,13.4,12.58,40.6,Autumn
2018-04-13,244.7,18.29,585.54,15.4,15.7,18.8,13.6,11.3,11.6,14.8,14.24,41.6,Autumn
2018-04-14,133.05,16.85,515.96,35.7,18.5,20.0,16.9,17.9,19.9,17.7,2.81,48.3,Autumn
2018-04-15,188.66,13.05,374.47,18.7,17.8,22.3,14.6,15.1,17.7,18.7,11.93,51.2,Autumn
2018-04-16,192.99,11.59,335.63,4.2,18.1,22.2,14.7,14.5,18.0,18.3,8.21,49.0,Autumn
2018-04-17,203.92,10.84,311.45,1.0,18.0,23.2,13.8,13.6,17.9,18.2,12.4,47.8,Autumn
2018-04-18,177.76,13.54,374.17,7.5,14.9,18.2,8.6,6.7,12.6,17.0,14.27,48.9,Autumn
2018-04-19,217.5,9.19,203.09,0.1,12.1,18.5,6.2,4.5,10.8,14.8,12.98,47.8,Autumn
2018-04-20,211.44,9.59,235.23,0.1,13.1,18.7,9.0,7.6,12.5,15.4,10.23,47.0,Autumn
2018-04-21,203.51,12.06,338.05,6.1,15.0,20.3,10.1,8.8,14.5,15.9,15.33,46.3,Autumn
2018-04-22,207.47,12.76,373.93,1.8,14.7,18.6,11.1,9.8,12.9,16.2,12.58,47.2,Autumn
2018-04-23,197.11,11.27,329.76,0.0,14.1,17.7,11.8,12.9,12.3,16.2,6.86,46.9,Autumn
2018-04-24,210.4,11.14,297.93,0.0,13.7,18.1,10.1,8.1,12.0,16.2,10.61,46.3,Autumn
2018-04-25,229.29,8.68,188.11,0.0,12.7,19.7,7.4,5.9,11.3,15.4,13.43,45.9,Autumn
2018-04-26,207.34,6.8,101.83,0.5,11.7,19.0,5.6,4.6,11.3,15.0,9.66,45.8,Autumn
2018-04-27,196.0,10.44,257.5,0.1,14.7,19.4,8.9,6.8,13.8,15.6,6.97,45.7,Autumn
2018-04-28,121.57,19.72,587.23,57.9,17.2,18.2,16.2,17.0,18.3,17.0,2.09,49.0,Autumn
2018-04-29,175.43,12.98,390.1,7.4,17.6,20.8,14.4,13.9,18.1,18.0,9.87,51.0,Autumn
2018-04-30,121.27,17.7,487.54,55.3,15.8,18.0,13.4,12.7,17.4,17.3,5.77,49.9,Autumn
2018-05-01,169.13,12.33,359.36,5.9,15.8,19.2,11.9,11.7,16.0,17.2,11.0,50.8,Autumn
2018-05-02,205.02,12.15,346.25,0.0,15.5,19.7,10.7,9.4,13.8,16.8,13.24,49.4,Autumn
2018-05-03,195.24,10.67,272.74,0.0,11.8,16.8,6.1,5.0,10.0,15.3,15.76,48.2,Autumn
2018-05-04,201.71,6.37,88.74,0.4,10.6,18.3,4.4,3.8,11.1,14.2,11.57,47.7,Autumn
2018-05-05,175.35,9.52,247.84,0.0,13.5,18.1,8.9,10.1,13.3,15.4,7.03,47.5,Autumn
2018-05-06,205.5,8.87,201.42,1.4,12.8,18.6,9.0,7.2,13.4,15.0,7.82,47.4,Autumn
2018-05-07,217.71,12.83,367.25,0.7,13.3,17.8,8.5,6.6,11.2,14.5,14.21,47.2,Autumn
2018-05-08,228.46,10.91,291.76,0.0,12.3,18.2,7.8,6.4,11.0,13.8,13.59,46.7,Autumn
2018-05-09,235.84,10.9,283.62,0.8,13.6,20.0,8.4,6.0,12.6,14.3,14.22,46.4,Autumn
2018-05-10,196.92,7.88,164.47,0.8,12.6,19.0,7.5,7.4,13.0,14.6,7.43,46.2,Autumn
2018-05-11,170.98,13.14,385.42,2.2,16.6,19.2,11.5,10.3,16.0,15.8,4.84,46.0,Autumn
2018-05-12,151.04,15.15,476.49,15.1,17.0,18.0,16.2,15.9,17.8,16.9,1.85,46.9,Autumn
2018-05-13,172.69,14.39,407.22,35.0,17.9,22.4,15.2,16.5,18.7,18.1,8.79,49.9,Autumn
2018-05-14,204.83,11.41,337.07,0.7,17.3,21.8,14.2,13.8,17.0,18.3,12.62,50.5,Autumn
2018-05-15,175.23,10.12,277.56,0.2,16.0,20.4,11.8,11.8,16.7,17.5,10.01,49.7,Autumn
2018-05-16,199.37,10.93,294.61,5.3,15.5,20.2,12.2,11.2,15.7,16.6,8.1,49.1,Autumn
2018-05-17,171.63,9.82,229.99,4.8,12.3,16.2,8.6,7.2,12.7,15.4,4.16,50.1,Autumn
2018-05-18,223.45,8.55,187.36,0.3,11.3,18.1,6.9,5.5,11.3,14.1,12.17,50.3,Autumn
2018-05-19,185.68,8.96,198.15,0.9,12.7,18.8,5.1,5.0,12.9,13.6,9.1,49.6,Autumn
2018-05-20,191.15,10.79,283.11,0.9,13.5,18.5,7.7,6.6,13.5,14.4,10.76,49.2,Autumn
2018-05-21,206.5,12.41,362.21,4.2,14.6,19.1,11.1,10.1,14.6,14.7,10.24,49.0,Autumn
2018-05-22,206.13,12.07,344.05,3.9,14.4,18.9,10.4,9.9,13.9,14.6,8.78,50.0,Autumn
2018-05-23,169.29,13.05,321.83,29.4,11.1,15.3,7.7,7.0,11.5,13.5,4.42,49.8,Autumn
2018-05-24,204.79,12.09,332.2,2.4,11.8,16.4,6.7,5.5,11.3,12.1,8.71,50.3,Autumn
2018-05-25,198.97,11.97,331.4,6.1,11.7,16.0,8.4,7.6,11.9,12.6,6.6,50.4,Autumn
2018-05-26,205.68,12.98,377.75,2.4,10.5,14.5,6.9,5.7,9.9,11.6,10.4,50.4,Autumn
2018-05-27,201.01,13.55,392.9,8.4,12.1,15.8,9.0,7.6,12.1,12.3,6.96,50.5,Autumn
2018-05-28,175.37,11.27,280.59,0.9,8.5,12.3,2.6,0.7,8.1,10.9,7.14,50.5,Autumn
2018-05-29,215.0,8.89,186.39,0.0,6.8,13.8,0.9,-1.1,7.5,9.2,11.67,49.6,Autumn
2018-05-30,215.61,6.45,84.69,0.0,6.0,14.4,0.0,-1.6,8.0,8.9,10.27,50.0,Autumn
2018-05-31,223.46,6.7,95.77,0.0,6.6,15.2,0.5,-1.2,8.4,9.0,10.78,49.5,Autumn
2018-06-01,201.03,9.67,210.35,0.0,9.8,16.5,1.0,-1.0,10.4,9.6,9.72,48.9,Winter
2018-06-02,218.58,16.87,564.17,0.0,14.9,16.2,12.9,12.6,12.4,12.1,2.68,48.5,Winter
2018-06-03,158.28,20.71,588.08,71.3,14.8,18.2,12.3,12.6,15.6,13.5,5.23,49.7,Winter
2018-06-04,168.85,14.72,439.1,19.3,15.5,18.2,12.9,12.9,16.4,14.7,3.42,50.2,Winter
2018-06-05,197.95,13.82,423.1,1.0,14.1,16.6,11.7,10.0,13.6,14.2,6.24,50.3,Winter
2018-06-06,167.35,10.54,248.07,5.0,9.8,14.0,3.7,2.9,9.7,12.1,5.53,50.5,Winter
2018-06-07,191.04,13.34,386.14,1.6,8.9,12.4,4.4,3.0,8.3,10.3,10.67,50.7,Winter
2018-06-08,226.92,11.32,290.46,0.0,10.4,16.3,3.8,2.3,9.2,10.5,10.4,50.6,Winter
2018-06-09,210.5,7.51,133.25,0.2,8.9,16.6,2.3,1.1,10.6,10.1,8.51,50.1,Winter
2018-06-10,166.76,13.19,378.36,0.1,12.0,14.6,6.0,4.7,12.1,11.1,3.39,49.6,Winter
2018-06-11,188.89,13.98,426.43,6.1,11.4,13.8,9.8,9.4,11.4,11.5,2.27,49.3,Winter
2018-06-12,167.37,14.97,484.75,1.6,12.5,13.6,10.7,10.4,13.0,12.0,3.29,50.3,Winter
2018-06-13,195.36,13.21,387.98,3.3,12.5,16.1,9.1,6.9,13.1,12.8,9.26,50.4,Winter
2018-06-14,209.15,10.75,275.38,0.0,11.2,16.8,5.4,3.7,11.4,11.7,10.1,50.4,Winter
2018-06-15,203.88,8.53,179.11,0.9,11.0,17.7,4.7,3.6,12.4,11.4,6.45,50.2,Winter
2018-06-16,227.89,12.13,353.31,1.2,14.1,19.2,10.7,9.2,14.5,12.9,8.1,49.9,Winter
2018-06-17,210.17,11.31,307.44,0.0,12.7,17.8,7.5,6.4,12.3,13.0,9.83,50.1,Winter
2018-06-18,216.4,10.44,264.17,0.4,13.1,19.0,6.8,6.0,12.7,12.5,7.41,49.5,Winter
2018-06-19,225.22,12.23,337.02,3.4,12.8,17.6,9.4,6.5,12.9,12.8,7.81,50.0,Winter
2018-06-20,156.84,14.82,435.01,19.8,11.9,13.8,10.1,10.0,12.8,12.4,0.52,50.1,Winter
2018-06-21,154.99,14.96,438.16,13.3,11.2,12.6,8.3,7.0,11.4,12.1,2.29,50.0,Winter
2018-06-22,203.87,9.66,225.79,0.0,8.0,13.9,3.0,1.0,8.8,10.4,10.57,50.2,Winter
2018-06-23,194.46,9.79,245.22,0.8,9.2,15.1,3.7,3.8,10.1,10.4,9.46,50.2,Winter
2018-06-24,211.26,12.81,371.78,3.4,11.6,16.1,7.9,6.5,11.8,11.5,9.26,50.2,Winter
2018-06-25,157.3,13.73,369.51,18.6,10.4,13.7,5.5,4.8,10.9,11.5,5.46,50.0,Winter
2018-06-26,174.54,11.49,252.96,20.3,8.1,13.3,2.5,0.6,9.4,9.8,4.06,50.1,Winter
2018-06-27,207.51,7.04,112.32,0.0,5.9,13.8,-0.1,-1.5,8.1,8.5,10.01,50.6,Winter
2018-06-28,205.36,9.06,192.71,4.1,7.5,14.3,2.2,0.3,9.7,8.8,7.84,50.8,Winter
2018-06-29,191.76,9.64,221.13,0.4,7.0,13.0,1.1,-1.0,8.7,9.0,10.74,50.7,Winter
2018-06-30,226.43,6.28,72.66,0.0,4.9,13.9,-1.2,-3.4,7.3,7.6,10.85,50.7,Winter
2018-07-01,178.59,10.74,263.45,6.0,8.7,13.7,2.8,2.2,10.4,8.5,2.42,50.4,Winter
2018-07-02,240.22,13.09,376.67,1.1,11.6,16.6,7.7,5.0,11.4,10.3,8.17,50.7,Winter
2018-07-03,193.48,11.28,284.71,1.0,8.7,14.0,1.7,-0.2,9.0,9.5,10.8,50.4,Winter
2018-07-04,202.37,8.26,155.95,0.1,6.3,13.5,-0.5,-2.5,8.2,8.0,9.36,50.5,Winter
2018-07-05,212.98,11.72,333.84,0.0,10.2,14.9,6.3,6.4,10.1,9.8,4.92,50.1,Winter
2018-07-06,217.76,8.07,154.72,0.0,7.8,15.3,1.8,0.1,9.0,9.6,9.85,49.7,Winter
2018-07-07,210.65,9.25,204.74,0.0,9.2,15.9,2.5,1.0,10.1,9.5,7.74,49.3,Winter
2018-07-08,216.69,13.96,408.31,0.0,13.4,17.1,7.8,5.4,12.6,10.7,4.1,49.2,Winter
2018-07-09,221.3,13.42,401.79,0.0,12.1,15.8,9.1,7.3,11.6,11.4,6.15,50.5,Winter
2018-07-10,232.69,11.28,302.32,0.0,9.4,14.8,6.4,3.7,9.9,10.2,8.18,50.7,Winter
2018-07-11,214.35,10.34,256.49,0.0,9.0,15.1,3.6,1.5,10.1,9.5,9.38,50.5,Winter
2018-07-12,221.87,10.3,247.32,0.0,9.1,15.5,3.1,0.6,9.7,9.7,10.48,51.0,Winter
2018-07-13,194.44,9.16,198.39,0.0,8.2,14.3,2.0,-0.2,10.2,9.1,6.68,50.8,Winter
2018-07-14,164.96,13.55,395.27,0.0,12.7,15.3,6.4,4.7,13.5,11.0,4.07,50.7,Winter
2018-07-15,155.51,12.74,364.87,1.1,12.9,15.4,7.5,6.3,13.6,12.9,4.98,50.3,Winter
2018-07-16,220.65,10.99,293.64,0.5,10.9,16.3,7.3,5.2,11.6,11.6,8.88,50.7,Winter
2018-07-17,223.19,9.94,242.11,0.0,10.0,16.4,5.0,3.0,10.7,10.9,10.22,50.7,Winter
2018-07-18,203.66,10.07,245.16,0.0,10.3,16.0,4.6,2.9,11.3,10.7,7.33,50.7,Winter
2018-07-19,213.52,9.91,238.19,4.6,10.8,17.2,5.7,4.8,11.7,11.3,7.99,50.7,Winter
2018-07-20,196.72,8.7,196.1,0.2,9.0,15.2,3.8,3.6,10.1,10.9,8.13,50.8,Winter
2018-07-21,195.89,9.34,213.86,0.0,9.9,16.0,3.2,2.5,10.8,10.5,7.55,50.8,Winter
2018-07-22,170.66,12.7,354.86,4.9,12.1,15.6,6.4,5.6,12.5,12.0,6.36,50.7,Winter
2018-07-23,187.95,9.19,217.9,0.3,8.5,14.3,3.4,3.1,9.8,10.7,9.44,50.9,Winter
2018-07-24,197.19,7.27,131.27,2.6,6.4,13.6,2.0,1.6,8.7,9.7,8.74,50.9,Winter
2018-07-25,183.73,9.14,207.45,0.0,8.3,14.6,1.0,0.8,9.8,9.2,9.29,51.0,Winter
2018-07-26,217.43,12.9,365.57,0.0,12.4,17.2,6.1,4.4,11.6,11.1,9.72,50.8,Winter
2018-07-27,205.49,8.51,185.38,0.1,9.3,16.1,3.5,3.0,10.7,10.3,7.9,50.8,Winter
2018-07-28,220.3,12.46,370.38,0.3,11.9,17.0,7.7,7.3,11.9,11.2,10.92,50.7,Winter
2018-07-29,224.34,13.1,383.79,2.6,11.9,16.5,8.6,6.4,12.2,11.3,9.15,50.8,Winter
2018-07-30,185.26,10.85,279.83,0.0,10.0,15.1,2.9,2.9,9.4,11.4,11.57,50.8,Winter
2018-07-31,201.43,7.9,154.62,0.0,9.4,16.3,2.8,2.9,10.2,10.7,6.77,50.9,Winter
2018-08-01,213.09,9.12,213.32,0.0,10.5,17.2,4.7,4.2,11.3,11.1,8.98,50.7,Winter
2018-08-02,195.55,7.63,146.85,0.0,9.1,16.2,2.6,2.7,10.3,11.0,9.11,50.1,Winter
2018-08-03,175.45,9.33,215.69,0.9,10.0,15.3,3.8,3.4,11.0,11.6,7.08,50.1,Winter
2018-08-04,204.69,8.04,162.81,0.0,8.1,15.6,1.5,1.2,9.0,10.5,13.36,50.1,Winter
2018-08-05,180.44,9.98,251.02,0.0,9.2,14.2,3.9,3.6,10.4,10.3,6.19,49.7,Winter
2018-08-06,200.99,8.74,194.81,0.0,9.5,16.4,3.1,2.4,10.9,10.5,10.35,49.4,Winter
2018-08-07,203.9,7.85,167.5,0.0,10.0,17.4,4.0,4.6,11.2,11.4,10.5,49.1,Winter
2018-08-08,164.64,11.56,318.71,3.8,11.8,15.5,6.4,7.2,12.4,11.6,2.91,49.3,Winter
2018-08-09,202.85,11.47,315.31,0.8,11.0,16.5,5.0,4.6,10.9,11.6,13.49,50.9,Winter
2018-08-10,229.35,8.81,195.5,0.0,9.5,17.0,3.9,2.6,10.1,10.9,12.32,50.5,Winter
2018-08-11,198.31,8.31,178.59,0.0,9.5,16.4,3.0,3.2,10.5,10.8,9.34,49.9,Winter
2018-08-12,193.14,10.93,291.69,0.0,10.2,15.6,4.1,3.7,10.3,11.3,12.53,49.5,Winter
2018-08-13,152.15,11.14,280.36,7.4,10.0,14.3,3.6,3.0,11.5,11.1,6.79,49.2,Winter
2018-08-14,207.91,14.17,439.96,3.7,11.6,15.1,8.9,8.4,11.1,11.6,9.74,50.6,Winter
2018-08-15,235.4,15.03,471.88,1.5,11.7,15.3,9.5,7.2,10.7,11.2,11.12,51.0,Winter
2018-08-16,202.69,13.91,423.77,0.2,12.8,16.4,8.3,6.7,12.8,11.7,9.72,51.0,Winter
2018-08-17,188.14,13.1,393.25,1.2,12.6,16.1,8.4,7.8,12.7,12.6,9.3,50.9,Winter
2018-08-18,181.33,11.4,321.14,0.5,10.2,15.0,4.7,5.1,10.5,11.7,13.5,51.0,Winter
2018-08-19,185.62,7.85,163.3,0.0,8.4,15.4,1.7,2.7,9.5,11.0,12.43,50.9,Winter
2018-08-20,183.4,11.99,344.76,0.6,13.1,17.4,6.5,7.9,12.6,12.0,6.96,50.7,Winter
2018-08-21,182.45,12.27,362.51,3.1,10.2,14.0,7.1,7.5,10.7,11.7,9.45,50.8,Winter
2018-08-22,218.99,11.67,322.52,3.4,10.5,15.6,6.9,6.4,10.4,10.8,6.91,50.8,Winter
2018-08-23,176.09,12.76,375.96,5.5,11.0,15.2,5.8,7.0,11.0,11.7,11.96,50.7,Winter
2018-08-24,202.73,11.49,323.02,1.3,9.3,14.5,5.0,4.9,9.3,11.2,13.93,51.3,Winter
2018-08-25,206.61,13.48,405.2,1.0,11.2,15.4,6.4,5.9,10.5,11.1,12.14,51.4,Winter
2018-08-26,189.95,12.81,378.75,0.4,11.2,14.6,7.0,7.0,10.7,11.6,7.31,51.5,Winter
2018-08-27,222.86,10.19,276.54,0.0,10.3,16.6,6.0,7.2,9.4,12.3,14.05,51.3,Winter
2018-08-28,182.46,9.58,233.22,1.4,11.0,16.8,3.9,5.2,11.0,12.1,9.65,50.9,Winter
2018-08-29,165.66,17.5,503.76,44.2,14.0,18.4,8.6,10.2,13.4,14.0,14.6,50.8,Winter
2018-08-30,202.24,9.61,249.29,0.0,10.9,16.7,6.2,7.5,10.4,13.2,11.71,51.1,Winter
2018-08-31,209.09,7.85,172.78,0.0,10.3,17.9,4.2,5.9,10.5,12.5,13.74,51.0,Winter
2018-09-01,183.58,10.12,271.46,0.0,11.2,17.2,4.1,6.1,10.9,12.7,15.84,50.6,Spring
